CountryCode,subset,question_code,question_label,answer,percentage,notes
Belgium,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,22,
Bulgaria,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,1,[0]
Bulgaria,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,1,[0]
Bulgaria,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,25,
Bulgaria,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,44,
Bulgaria,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,1,[0]
Bulgaria,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,27,
Cyprus,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly disagree,0,[0]
Cyprus,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Disagree,0,[0]
Cyprus,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Agree,4,[0]
Cyprus,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Strongly agree,68,[0]
Cyprus,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Current situation is fine,4,[0]
Cyprus,Transgender,tr6_h,Better acceptance of differences in gender identities by religious leaders - What would allow you to be more comfortable living as a transgender person in the country where you live?,Don`t know,24,[0]
