CountryCode,question_label,target_group,education,answer,percentage
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Rarely,24
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Never,17
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Dont know,0
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Always,15
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Often,10
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Rarely,28
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Never,47
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Dont know,0
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Always,10
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Often,22
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Rarely,31
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Never,37
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Dont know,0
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Always,14
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Often,18
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Rarely,36
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Never,32
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Dont know,0
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Always,14
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Often,14
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Rarely,26
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Never,46
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Dont know,1
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Always,13
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Often,17
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Rarely,27
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Never,42
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Dont know,0
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Always,35
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Often,32
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Rarely,15
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Never,18
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Always,36
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Often,13
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Rarely,26
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Bisexual men,Upper secondary,Never,26
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Always,12
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Often,18
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Rarely,39
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Never,30
Austria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Dont know,1
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Always,11
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Often,26
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Rarely,41
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Never,22
Belgium,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Dont know,1
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Always,17
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Often,25
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Rarely,31
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Never,27
Bulgaria,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Dont know,0
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Always,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Often,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Rarely,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Never,NA
Cyprus,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Dont know,NA
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Always,4
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Often,16
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Rarely,30
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Never,51
Czechia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Dont know,0
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Always,7
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Often,26
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Rarely,39
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Never,27
Germany,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Dont know,1
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Always,8
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Often,18
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Rarely,40
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Never,32
Denmark,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Dont know,1
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Always,5
Estonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Trans people,Upper secondary,Often,22
