CountryCode,question_label,target_group,age,answer,percentage
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,19
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,37
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,19
Croatia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,21
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,22
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,33
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,24
Hungary,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,10
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,19
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,38
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,34
Ireland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,7
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,21
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,43
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,29
Italy,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,27
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,25
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,36
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,12
Lithuania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,2
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,15
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,33
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,50
Luxembourg,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,13
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,26
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,35
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,26
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,5
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,14
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,21
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,59
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,9
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,16
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,45
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,29
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,30
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,29
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,27
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,15
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,9
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,16
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,37
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,37
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,25
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,18
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,32
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,26
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,10
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,17
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,44
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,29
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,14
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,13
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,36
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,37
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,23
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,23
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,33
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,21
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,15
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,26
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,39
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,20
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,14
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Often,23
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Rarely,38
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Never,25
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Dont know,0
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Gay men,25-39,Always,37
