CountryCode,question_label,target_group,partner,answer,percentage
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Often,12
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Rarely,32
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Never,42
Latvia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Dont know,0
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Always,1
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Often,23
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Rarely,35
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Never,41
Malta,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Dont know,0
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Always,3
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Often,15
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Rarely,42
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Never,40
Netherlands,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Dont know,0
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Always,12
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Often,31
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Rarely,31
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Never,25
Poland,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Dont know,0
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Always,6
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Often,15
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Rarely,42
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Never,38
Portugal,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Dont know,0
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Always,20
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Often,23
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Rarely,35
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Never,22
Romania,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Dont know,0
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Always,3
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Often,20
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Rarely,53
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Never,22
Sweden,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Dont know,0
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Always,5
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Often,19
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Rarely,42
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Never,34
Slovenia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Dont know,0
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Always,23
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Often,15
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Rarely,31
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Never,31
Slovakia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Dont know,0
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Always,8
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Often,24
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Rarely,41
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Never,27
United Kingdom,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Dont know,0
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Always,7
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Often,23
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Rarely,41
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Never,29
EU-28,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Dont know,0
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Always,22
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Often,24
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Rarely,27
North Macedonia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Never,27
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Always,23
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Often,27
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Rarely,29
Serbia,"Avoid certain places for fear of being assaulted, threatened or harassed because you are LGBTI?",Lesbian women,No partner currently,Never,21
