CountryCode,question_label,target_group,age,answer,percentage
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,My home ,3
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Around my family ,26
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,School ,9
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Workplace ,20
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,"A cafe, restaurant, pub, club",43
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Public transport ,44
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,"In the street, a square, park, car park or other public place",61
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,In a healthcare setting (hospital or other medical service),9
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Public premises or buildings,36
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Other ,11
Netherlands,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Dont Know ,7
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,My home ,13
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Around my family ,35
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,School ,24
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Workplace ,58
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,"A cafe, restaurant, pub, club",46
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Public transport ,73
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,"In the street, a square, park, car park or other public place",71
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,In a healthcare setting (hospital or other medical service),59
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Public premises or buildings,61
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Other ,13
Poland,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Dont Know ,3
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,My home ,12
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Around my family ,33
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,School ,10
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Workplace ,49
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,"A cafe, restaurant, pub, club",27
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Public transport ,48
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,"In the street, a square, park, car park or other public place",42
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,In a healthcare setting (hospital or other medical service),23
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Public premises or buildings,29
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Other ,2
Portugal,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Dont Know ,24
Romania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,My home ,11
Romania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Around my family ,67
Romania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,School ,21
Romania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Workplace ,51
Romania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,"A cafe, restaurant, pub, club",51
Romania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Public transport ,84
Romania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,"In the street, a square, park, car park or other public place",70
Romania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,In a healthcare setting (hospital or other medical service),64
Romania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Public premises or buildings,75
Romania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Other ,4
Romania,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Dont Know ,4
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,My home ,1
Sweden,"Places where openness is avoided for fear of being assaulted, threatened or harassed by others",Bisexual women,25-39,Around my family ,24
