CountryCode,question_label,target_group,subset,answer,percentage
Belgium,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,NA
Bulgaria,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,NA
Czechia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,NA
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,NA
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,NA
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,NA
Germany,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,NA
Denmark,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,NA
Greece,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,NA
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,36
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,29
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,11
Spain,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,25
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,NA
Finland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,NA
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,53
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,38
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,9
France,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,0
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,NA
Croatia,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,NA
Hungary,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,NA
Ireland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,NA
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,37
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,33
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,23
Italy,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,7
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,NA
Lithuania,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,NA
Netherlands,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,NA
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,NA
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,NA
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,NA
Poland,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Always,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Often,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Rarely,NA
Portugal,"Avoid holding hands in public with same-sex partner for fear of being assaulted, threatened or harassed",Bisexual men,Unemployed,Never,NA
